probe_id,gene_symbol,log2FC,mean_a,mean_b,t_stat,p_value,adj_p_value
1560890_at,LINC01088,0.00488133,3.49646,3.49158,0.267413,0.789618,0.860985
1556111_s_at,,0.0150298,4.39343,4.3784,0.267442,0.789681,0.861037
1562927_at,RP11-152L20.3,0.0064355,3.71487,3.70843,0.267281,0.78972,0.86105
242996_at,MTRF1,-0.0129493,4.1427,4.15565,-0.267279,0.789725,0.86105
211141_s_at,CNOT3,-0.0196817,5.4085,5.42818,-0.26712,0.789843,0.861145
238203_at,,0.009296,3.74296,3.73366,0.267157,0.789844,0.861145
209156_s_at,COL6A2,-0.0584215,10.5469,10.6053,-0.267021,0.78992,0.861188
32091_at,SLC25A44,-0.0267697,8.84362,8.87039,-0.267069,0.789931,0.861188
207689_at,TBX10,0.0113898,4.88099,4.8696,0.267008,0.789929,0.861188
241016_at,,-0.00689867,3.61893,3.62582,-0.266983,0.789948,0.86119
226604_at,TMTC3,-0.0294408,8.09795,8.12739,-0.266934,0.790024,0.861256
1560251_at,LOC645485,0.0051495,3.45759,3.45244,0.266843,0.790056,0.861274
243882_at,,-0.0378687,6.31759,6.35546,-0.26682,0.79011,0.861315
1562351_at,LDHAL6CP /// LDHAL6CP,-0.0070645,4.55576,4.56283,-0.266682,0.790184,0.861379
220397_at,MDM1,0.0297175,4.97554,4.94582,0.266793,0.790208,0.861388
1555775_a_at,ZAR1,0.0144303,5.03948,5.02505,0.266603,0.790241,0.861406
203245_s_at,LINC00094,0.026573,7.43331,7.40673,0.266536,0.790306,0.861443
235912_at,,-0.0491108,7.61637,7.66548,-0.266532,0.790295,0.861443
201652_at,COPS5,0.0231543,10.0082,9.98504,0.266503,0.790328,0.86145
217425_at,MC2R,-0.00708783,4.29258,4.29967,-0.266428,0.790374,0.861483
244451_x_at,,-0.00796217,3.55823,3.56619,-0.2663,0.790476,0.861577
244628_at,,0.00812,4.86115,4.85303,0.266216,0.790537,0.861609
242670_at,LGI4,-0.0120693,6.11436,6.12643,-0.266242,0.790522,0.861609
210524_x_at,,0.0308785,9.18728,9.1564,0.266167,0.790586,0.861645
243167_at,ABCB5,-0.0066745,4.01631,4.02299,-0.266066,0.790656,0.861704
202839_s_at,NDUFB7,0.0209527,9.17411,9.15316,0.266018,0.790692,0.861727
233617_at,TSPY26P,0.0114327,5.49948,5.48804,0.265949,0.790743,0.861752
211179_at,LOC100506403 /// LOC101928269 /// RUNX1,-0.0101847,3.52679,3.53698,-0.265951,0.790747,0.861752
1564665_at,,0.013573,4.20806,4.19448,0.265789,0.790876,0.861858
207731_at,,-0.00781717,3.84436,3.85218,-0.265825,0.790867,0.861858
1564444_at,LOC100130264,0.035225,5.11349,5.07827,0.265683,0.790947,0.861919
1562033_at,,0.017944,4.9345,4.91656,0.265702,0.790985,0.861928
1558975_at,UBALD1,0.01243,6.10174,6.08931,0.265667,0.790988,0.861928
235049_at,ADCY1,-0.0222307,5.14842,5.17065,-0.265606,0.791042,0.86197
237770_at,,-0.00476667,3.79542,3.80019,-0.265499,0.791117,0.862006
227257_s_at,CACUL1,0.0432487,7.66,7.61675,0.265513,0.791105,0.862006
1569594_a_at,NEMF,-0.0536383,8.52325,8.57689,-0.265485,0.791122,0.862006
210232_at,CDC42,-0.012089,5.27033,5.28242,-0.265493,0.791148,0.862017
202236_s_at,SLC16A1,0.0439788,7.60947,7.56549,0.26534,0.791305,0.862171
238540_at,LOC101928623 /// LOC401320,0.0203783,6.50547,6.48509,0.265169,0.791342,0.862174
222881_at,HPSE,0.028734,5.86259,5.83385,0.265152,0.791355,0.862174
244087_at,,-0.0175672,6.69065,6.70821,-0.265185,0.791351,0.862174
241333_x_at,,-0.0111258,5.99727,6.00839,-0.265115,0.791387,0.862192
231354_at,LOC780529,0.00953517,4.60214,4.59261,0.264971,0.791495,0.862292
211073_x_at,RNU86 /// RPL3 /// SNORD83B,-0.00779333,13.8696,13.8774,-0.265026,0.791566,0.862352
217484_at,CR1,0.0116442,5.41957,5.40793,0.264781,0.79164,0.862399
232335_at,AK091028 /// GMDS-AS1,-0.0131422,5.42426,5.4374,-0.264799,0.791627,0.862399
242753_x_at,AP1AR,0.0247793,3.97338,3.9486,0.264738,0.791735,0.862485
1562603_at,RAD51L3-RFFL /// RFFL,-0.0193468,5.90744,5.92679,-0.264655,0.791768,0.862504
1567284_at,OR1J4,-0.00759367,4.6341,4.6417,-0.26453,0.791833,0.862558
239904_at,,-0.0105325,3.86841,3.87894,-0.264487,0.791898,0.862611
230126_s_at,KDM4B,0.0171907,5.09027,5.07308,0.264294,0.792015,0.862714
212808_at,NFATC2IP,-0.0249367,6.72695,6.75189,-0.264282,0.792024,0.862714
1570222_at,NDST4,-0.00458467,3.45439,3.45897,-0.264074,0.792211,0.8629
230223_at,CINP,-0.0151917,6.73684,6.75203,-0.263988,0.792267,0.862944
1556420_s_at,YPEL2,0.0327147,5.60156,5.56885,0.263847,0.792368,0.86302
1554663_a_at,NUMA1,-0.0371705,4.24428,4.28145,-0.263843,0.792365,0.86302
215578_at,,-0.0272903,3.92199,3.94928,-0.263807,0.792407,0.863045
223014_at,UBE2R2,-0.0189603,10.4425,10.4615,-0.263718,0.792486,0.863106
215216_at,VPS16,0.0117337,4.4923,4.48057,0.263725,0.792495,0.863106
244314_at,,0.00515483,3.56722,3.56207,0.263609,0.792541,0.86314
237781_at,HORMAD2,-0.007572,4.83665,4.84422,-0.263574,0.792635,0.863198
1570635_at,,-0.00756217,4.19716,4.20473,-0.263484,0.792643,0.863198
229097_at,DIAPH3,-0.0296368,7.1384,7.16804,-0.263689,0.792619,0.863198
203990_s_at,KDM6A,-0.044427,5.20692,5.25135,-0.263412,0.792694,0.863234
215468_at,,0.00790967,3.60204,3.59413,0.263398,0.792707,0.863234
214391_x_at,PTGER1,0.0177032,7.60164,7.58394,0.263357,0.792735,0.863247
241562_x_at,,-0.00503683,3.54837,3.55341,-0.263306,0.792774,0.863273
233723_at,,0.0124617,4.66398,4.65152,0.263243,0.792822,0.863308
244262_x_at,,0.00830667,4.19002,4.18171,0.263191,0.792863,0.863322
201575_at,SNW1,0.0139717,10.5966,10.5826,0.263217,0.792866,0.863322
212986_s_at,TLK2,0.0193352,8.07901,8.05968,0.263099,0.792998,0.863361
216865_at,COL14A1,0.0194855,4.51621,4.49672,0.26311,0.792982,0.863361
233621_s_at,ARHGEF12,-0.00779283,3.97839,3.98618,-0.263116,0.79292,0.863361
221075_s_at,NCR2,-0.0127995,4.45369,4.46649,-0.26308,0.792952,0.863361
235825_at,LOC101927330,0.0143777,5.81027,5.79589,0.263072,0.792996,0.863361
223719_s_at,RTBDN,0.0157048,6.84211,6.8264,0.263112,0.792938,0.863361
1558976_x_at,UBALD1,0.0141133,5.96369,5.94958,0.262969,0.793055,0.863407
232836_at,LINC00687,0.00997683,5.72196,5.71198,0.262933,0.793114,0.863454
244876_at,,0.0221368,6.46068,6.43854,0.262841,0.793146,0.863454
1563783_a_at,ZNF333,0.00853817,5.80691,5.79838,0.262846,0.793132,0.863454
222697_s_at,ABHD10,0.044597,7.55973,7.51513,0.262767,0.79319,0.863485
222153_at,MYEF2,-0.00562933,3.9407,3.94633,-0.262744,0.793206,0.863486
214304_x_at,RP11-654A16.3,0.0090025,4.52568,4.51668,0.262678,0.793258,0.863507
237777_at,PFKFB1,-0.00564883,4.86341,4.86906,-0.262711,0.793247,0.863507
1560290_at,,-0.0197937,4.45349,4.47328,-0.262568,0.793356,0.863597
237210_at,NFRKB,-0.0126342,4.26715,4.27979,-0.262447,0.793437,0.863667
240052_at,ITPR1,0.0419033,5.13614,5.09424,0.262404,0.793497,0.863716
203377_s_at,CDC40,-0.0409535,5.79975,5.84071,-0.262326,0.793529,0.863733
237352_at,,-0.0138983,5.4094,5.4233,-0.262284,0.793606,0.8638
1559310_at,,-0.00721933,3.75734,3.76456,-0.262136,0.793706,0.863892
225761_at,PAPD4,0.0282405,8.38253,8.35429,0.262065,0.793728,0.863899
218988_at,SLC35E3,-0.0248732,8.52701,8.55188,-0.261805,0.794006,0.864149
232207_at,GUSBP4 /// LOC100653061,0.0218255,6.3144,6.29257,0.261737,0.793994,0.864149
234430_at,ANTXR1,0.0127422,5.87512,5.86238,0.261763,0.793986,0.864149
1561432_at,RP11-539G18.2,0.00637767,3.68125,3.67488,0.261756,0.794029,0.864157
211250_s_at,SH3BP2,-0.0182332,7.56241,7.58064,-0.26162,0.794072,0.864187
236474_at,,-0.0333268,6.05209,6.08542,-0.261451,0.794207,0.864317
227192_at,PRRT2,0.0222995,5.97492,5.95262,0.261415,0.794233,0.864328
1562250_at,,-0.00972517,3.53914,3.54887,-0.261342,0.794288,0.864353
217479_at,,-0.00585133,3.77889,3.78474,-0.261345,0.794282,0.864353
